Session ID;Time Stamp;Round;Pos_X;Pos_Y;Pos_Z;ROT_X;ROT_Y;ROT_Z;ROT_W;VEL_X;VEL_Y;VEL_Z
19218;6.204.836;1;3.734.612;0.04200009;2.527.322;0.002228462;0.9913604;0.0009579509;-0.1311436;5.634.441;3.054.309;0.03738396
19218;6.214.936;1;3.723.642;0.0451686;2.500.619;0.000931663;0.9791393;0.002415061;-0.2031738;5.650.311;3.195.733;0.007588068
19218;6.225.142;1;3.710.172;0.1053683;2.474.703;-0.01020075;0.9648271;0.02196614;-0.2617674;4.278.733;2.515.424;4.282.737
19218;6.235.179;1;3.694.859;0.2177389;244.95;-0.02597307;0.9550318;0.02685424;-0.2941405;4.315.992;258.408;4.295.628
19218;6.245.199;1;3.678.878;0.2935646;2.424.566;-0.03409678;0.9516993;0.02267272;-0.3042892;4.342.032;2.608.638;4.302.922
19218;6.255.378;1;3.663.197;0.347023;2.399.288;-0.0433698;0.9560561;0.02301742;-0.2890432;4.359.599;2.595.676;4.305.691
19218;6.265.596;1;3.648.785;0.3845422;2.373.455;-0.0527318;0.966067;0.01978881;-0.2520764;4.337.904;2.526.522;4.268.422
19218;6.275.621;1;3.636.353;0.3757716;2.346.994;-0.05798725;0.9773297;0.008750035;-0.2034397;0.05929866;3.244.872;5.633.385
19218;6.285.886;1;3.626.752;0.3484046;2.319.909;-0.05292508;0.9889692;0.007182948;-0.138157;0.003771622;3.096.155;5.592.827
19218;6.295.879;1;3.620.296;0.3208948;2.292.293;-0.05119796;0.9961938;0.001128197;-0.07053694;0.04492315;2.964.272;5.581.261
19218;6.305.947;1;3.616.479;0.2707323;2.264.489;-0.04605315;0.9988464;-0.003619626;-0.01312024;0.07589082;2.848.314;5.567.317
19218;6.316.208;1;3.614.924;0.2220814;2.236.774;-0.03648671;0.9988684;-0.003517024;0.03030364;0.04294765;2.748.044;5.539.347
19218;6.326.138;1;3.615.124;0.1751802;2.209.326;-0.028855;0.9979455;-0.006890847;0.05678586;0.09253475;2.674.172;5.498.116
19218;6.336.264;1;3.615.793;0.1290127;2.182.216;-0.0176383;0.9982533;-0.005086154;0.05615519;0.07102747;2.632.188;5.428.852
19218;6.346.401;1;3.615.611;0.08887348;2.155.482;-0.009047734;0.9996653;-0.004465319;0.02382361;0.07237519;2.635.376;5.336.478
19218;6.356.507;1;3.614.052;0.05683956;2.129.038;-0.004413801;0.999801;-0.002971977;-0.01922401;0.05140032;2.674.088;5.276.228
19218;6.366.668;1;3.611.388;0.04191881;2.102.705;-0.0004565449;0.9985968;0.001396194;-0.05293689;3.936.316;2.035.406;393.737
19218;6.376.789;1;3.607.018;0.04791315;2.071.185;0.00105852;0.9966059;0.003199004;-0.082252;5.242.716;2.761.652;0.01322774
19218;6.386.952;1;360.242;0.05039488;2.045.109;-6,03E+01;0.9947882;0.00212083;-0.1019408;3.921.629;2.089.688;3.923.912
19218;6.397.038;1;3.597.102;0.0486658;201.903;6,26E+01;0.9931812;0.001898728;-0.1165656;3.949.852;2.123.096;3.952.034
19218;6.407.132;1;3.591.125;0.04821325;1.992.763;0.0001560882;0.9918678;0.001967072;-0.1272569;4.001.614;2.164.701;4.004.004
19218;6.417.258;1;3.584.486;0.0484447;1.966.308;2,80E+01;0.9904575;0.00204163;-0.1378034;4.038.234;2.198.235;4.040.514
19218;6.427.423;1;3.576.671;0.04845655;1.940.083;-0.0002504272;0.9868087;0.002198227;-0.1618764;40.257;2.222.707;4.027.657
19218;6.437.547;1;3.567.002;0.04849482;1.914.712;-0.0002058149;0.9788644;0.002336062;-0.204497;3.965.559;2.244.351;3.967.537
19218;6.447.733;1;3.555.143;0.04868988;1.890.793;7,17E-01;0.9657575;0.002413847;-0.2594353;3.872.863;2.261.639;3.874.977
19218;645.766;1;3.541.013;0.04891684;1.868.782;0.0001281055;0.9472927;0.002432294;-0.3203601;37.742;2.280.582;3.776.229
19218;6.467.818;1;3.524.677;0.05047846;1.849.065;0.001173864;0.9233137;0.00252182;-0.3840365;4.812.716;3.012.859;0.001769049
19218;6.477.886;1;350.631;0.06461156;1.832.084;0.009005881;0.8928404;0.003785968;-0.4502672;4.656.625;3.027.751;0.09415282
19218;6.488.059;1;3.486.457;0.06587491;1.817.611;0.005984935;0.863191;-0.002094023;-0.5048377;4.539.148;3.035.361;0.08995481
19218;6.498.121;1;3.465.581;0.04514798;1.805.727;-0.001970688;0.8302363;0.0009830295;-0.5574071;0.003942729;3.019.315;4.384.188
19218;6.508.219;1;3.443.797;0.04561534;179.712;-6,45E+01;0.7929686;0.003194645;-0.6092543;328.232;2.327.483;3.282.839
19218;6.518.287;1;3.421.615;0.05149011;179.146;0.001552139;0.7546594;0.002518497;-0.6561102;3.191.538;2.324.965;3.194.017
19218;6.528.365;1;3.399.419;0.0511534;1.788.553;0.001266869;0.7148916;0.002179131;-0.6992307;3.103.353;231.838;3.105.157
19218;6.538.425;1;337.747;0.05006734;1.788.416;0.001058755;0.671621;0.002133384;-0.7408911;3.036.986;2.326.753;303.829
19218;6.548.483;1;3.355.875;0.05029124;1.791.193;0.001173352;0.6220801;0.002046235;-0.78295;301.235;2.370.227;3.013.616
19218;6.558.672;1;3.334.621;0.05047951;1.796.649;0.001455394;0.5737805;0.001638278;-0.8190063;3.035.537;2.446.713;3.037.108
19218;6.568.771;1;3.309.403;0.05020017;1.805.887;0.00154718;0.5305481;0.00138082;-0.8476524;3.088.582;2.540.424;3.090.249
19218;6.578.846;1;3.288.795;0.05000456;1.815.667;0.001487525;0.4984349;0.001493938;-0.8669246;3.129.686;2.611.562;3.131.162
19218;6.588.945;1;3.268.495;0.04989064;1.826.956;0.001656485;0.474288;0.001232233;-0.8803673;3.178.112;2.679.955;3.179.877
19218;6.599.139;1;3.248.402;0.04975026;1.839.421;0.001691242;0.4575991;0.001163412;-0.8891563;3.228.552;2.741.879;3.230.378
19218;6.610.687;1;3.228.432;0.04958951;1.852.845;0.001697489;0.4460361;0.001133412;-0.8950127;328.052;2.799.548;3.282.367
19218;6.620.838;1;320.452;0.04940774;1.869.985;0.001726758;0.4366239;0.001064777;-0.8996419;3.344.195;2.865.053;3.346.127
19218;6.630.949;1;3.184.732;0.04926576;1.885.178;0.001650694;0.4251375;0.001244664;-0.9051265;3.389.205;291.736;3.390.931
19218;6.641.035;1;3.165.444;0.04914489;1.901.551;0.001683302;0.4033666;0.001203433;-0.9150361;3.430.941;2.979.428;3.432.693
19218;6.651.091;1;3.146.521;0.04900466;1.918.946;0.001824214;0.3843443;0.0008445792;-0.9231876;3.478.675;3.043.795;3.480.814
19218;6.661.285;1;3.127.838;0.04884757;1.937.184;0.001812388;0.3704662;0.0008410551;-0.9288438;3.527.567;3.103.399;3.529.684
19218;6.671.364;1;3.109.329;0.04870018;1.956.161;0.001798476;0.3603894;0.0008644349;-0.9327999;3.577.135;3.159.336;3.579.221
19218;6.681.459;1;3.090.926;0.04856018;1.975.789;0.001807939;0.3530263;0.0008335076;-0.9356113;3.627.114;321.258;3.629.245
19218;6.691.433;1;3.072.573;0.04841908;1.995.995;0.001814251;0.3476014;0.0008036755;-0.9376403;3.677.329;3.263.834;3.679.505
19218;6.701.489;1;3.054.215;0.0482774;201.672;0.001820104;0.3436863;0.0007718205;-0.9390824;3.727.674;3.313.465;37.299
19218;6.711.539;1;3.035.616;0.0481396;2.037.737;0.001898053;0.346856;0.0005615018;-0.9379164;4.719.289;4.189.818;0.00197979
19218;672.165;1;3.016.563;0.04800701;2.058.851;0.00182866;0.3545199;0.0007245243;-0.9350464;4.789.047;4.239.256;-0.0004449082
19218;6.731.847;1;2.997.137;0.04786808;2.080.138;0.001791742;0.3602073;0.0007960685;-0.9328703;3.885.596;3.431.977;3.887.899
19218;6.741.874;1;2.977.588;0.04773443;2.101.794;0.001723709;0.3572628;0.0009931586;-0.9340018;3.928.725;3.474.026;3.930.794
19218;6.752.007;1;2.958.611;0.04763396;2.124.345;0.001726462;0.3368833;0.001041032;-0.9415442;3.961.717;3.530.634;3.963.708
19218;676.226;1;2.940.236;0.04751372;2.147.843;0.001852157;0.3151539;0.0006169602;-0.9490386;4.988.071;4.481.792;-2,87E+00
19218;6.772.314;1;2.922.271;0.04736768;217.211;0.001868107;0.2998582;0.0005214215;-0.9539818;5.034.745;4.549.485;0.001006115
19218;6.782.407;1;2.904.125;0.04724745;2.196.644;0.001968008;0.302896;0.0002726689;-0.9530215;5.086.412;459.104;0.005447391
19218;6.792.522;1;2.885.236;0.04714866;2.221.016;0.001871754;0.3192825;0.0005381406;-0.9476576;515.782;462.715;0.00143985
19218;6.802.609;1;286.568;0.04701428;224.531;0.00176862;0.3336596;0.0007720925;-0.9426917;4.190.052;3.738.628;4.192.437
19218;6.812.685;1;2.845.524;0.04687825;2.269.566;0.001792269;0.3446797;0.0006795264;-0.9387184;5.297.215;4.706.732;-0.0003395526
19218;6.822.924;1;2.820.591;0.04673029;2.298.645;0.001810109;0.3548031;0.0006232112;-0.9349391;5.375.748;4.758.004;0.001019924
19218;6.832.951;1;2.798.954;0.04661371;2.322.587;0.001935371;0.3701972;0.0003358871;-0.9289511;5.437.808;4.784.335;0.007004933
19218;6.843.086;1;2.775.872;0.04653139;2.345.479;0.002009136;0.4024771;0.0002476163;-0.9154279;5.508.791;4.785.403;0.010211
19218;6.853.246;1;2.751.172;0.04643646;2.367.077;0.001806786;0.4372211;0.0006699488;-0.8993521;5.597.731;4.794.374;0.003341986
19218;6.863.351;1;2.725.138;0.04630309;2.387.586;0.00174272;0.4636942;0.0007614978;-0.8859933;5.679.818;4.811.004;0.0024134
19218;6.873.514;1;2.698.118;0.04617812;2.407.327;0.001670862;0.4780526;0.0008973405;-0.8783292;5.746.891;4.838.024;0.0001940164
19218;6.883.492;1;2.670.768;0.04608263;2.427.111;0.001647638;0.474202;0.0009570792;-0.8804139;4.601.774;3.880.434;4.604.475
19218;6.893.541;1;2.643.192;0.04597248;2.447.114;0.001786249;0.4676005;0.000655584;-0.883938;5.840.219;4.938.639;0.004757376
19218;6.903.593;1;2.615.371;0.0458509;2.467.313;0.001749885;0.4626589;0.0007038228;-0.8865344;5.888.774;4.990.155;0.003481778
19218;6.913.741;1;2.587.321;0.0457373;2.487.732;0.001702621;0.4589232;0.0007878541;-0.888474;5.938.558;50.403;0.001539336
19218;6.923.817;1;2.559.051;0.04562601;2.508.382;0.001689656;0.4560404;0.0008051731;-0.8899571;5.988.885;5.089.193;0.001029692
19218;6.933.875;1;2.530.566;0.04551294;2.529.265;0.001679498;0.4537835;0.0008146428;-0.8911101;6.039.394;5.136.982;0.000696172
19218;6.944.017;1;250.187;0.04540052;2.550.382;0.001669421;0.4520006;0.0008241124;-0.8920157;6.089.872;5.183.788;0.0003774143
19218;6.954.237;1;2.472.964;0.04528988;257.173;0.00166215;0.4505808;0.0008289144;-0.8927338;6.140.187;5.229.722;0.0001746941
19218;69.644;1;2.443.849;0.04518041;2.593.304;0.001656489;0.4494422;0.0008307695;-0.8933075;6.190.253;5.274.871;4,66E+01
19218;69.744;1;2.414.526;0.04507198;261.51;0.001651558;0.4485248;0.0008311496;-0.8937685;6.240.014;5.319.306;-4,16E+01
19218;6.984.452;1;2.384.995;0.04496466;2.637.112;0.001647198;0.4477833;0.0008304268;-0.8941402;6.289.425;5.363.081;-9,88E+01
19218;6.994.625;1;2.355.255;0.04485846;2.659.335;0.001643327;0.4471825;0.0008289404;-0.8944409;6.338.463;5.406.245;-0.0001326549
19218;70.047;1;2.325.306;0.04475338;2.681.763;0.001639706;0.4466941;0.000826966;-0.8946848;6.387.101;5.448.833;-0.0001510837
19218;7.014.799;1;2.289.092;0.04462868;2.708.941;0.001635608;0.4462257;0.0008242056;-0.8949187;6.444.917;5.499.221;-0.0001590107
19218;7.024.862;1;2.258.684;0.04452598;2.731.804;0.001632358;0.4459128;0.0008217209;-0.8950745;6.492.623;5.540.644;-0.0001574131
19218;7.035.036;1;2.228.067;0.04442431;2.754.856;0.001629183;0.4456559;0.0008191765;-0.8952025;6.539.893;5.581.573;-0.000151505
19218;70.451;1;2.197.243;0.04432373;2.778.094;0.001626055;0.4454444;0.0008166172;-0.8953078;6.586.719;5.622.026;-0.0001427963
19218;7.055.165;1;2.166.215;0.04422414;2.801.518;0.001618669;0.4451422;0.0008228458;-0.895458;6.632.887;5.662.138;-0.0003440504
19218;7.065.248;1;2.135.247;0.0441306;2.825.431;0.001486913;0.4365127;0.001116659;-0.8996961;5.303.164;454.328;5.305.647
19218;7.075.259;1;2.104.962;0.04406099;285.054;0.00153603;0.414703;0.001031741;-0.909955;5.322.749;4.600.919;5.325.333
19218;7.085.284;1;2.075.345;0.04396849;2.876.832;0.001652605;0.3945929;0.0007388927;-0.9188544;6.697.128;5.835.794;-0.0005722593
19218;7.095.377;1;2.046.626;0.0438688;2.904.438;0.001509038;0.3697197;0.001101062;-0.9291415;5.358.802;4.715.534;5.361.095
19218;7.105.444;1;2.019.767;0.04382306;2.934.009;0.001482079;0.3274084;0.001356062;-0.9448808;534.449;4.779.845;5.346.275
19218;7.115.589;1;1.995.806;0.04383121;2.966.014;0.001583394;0.2686556;0.001300365;-0.9632341;5.315.183;4.857.898;5.316.956
19218;7.125.844;1;1.975.683;0.04381711;3.000.623;0.001637601;0.1977938;0.001242317;-0.9802415;5.283.462;4.951.528;5.285.073
19218;7.135.803;1;1.960.262;0.04378964;3.037.576;0.001719025;0.1188148;0.001214441;-0.9929143;5.237.365;5.041.793;5.238.783
19218;7.145.843;1;1.950.373;0.1041398;3.076.273;0.0219507;0.03012047;-0.01405319;-0.9992064;6.322.573;6.304.467;0.2982673
19218;7.155.968;1;1.945.367;0.1873204;3.115.744;0.007790541;-0.04004562;-0.0326028;-0.9986355;8.871.686;112.678;0.9140455
19218;7.166.094;1;1.941.161;0.1600205;3.155.123;-0.002808444;-0.1134056;-0.03358772;-0.9929769;8.863.406;3.208.324;0.9509746
19218;7.176.213;1;1.939.081;0.1095291;3.194.745;0.005108741;-0.2035639;-0.01541146;-0.9789271;8.889.575;5.813.266;0.3986098
19218;7.186.382;1;1.943.293;0.1321453;3.234.361;0.01027159;-0.2890998;-0.02173303;-0.9569971;8.865.131;8.313.119;0.5060717
19218;7.196.433;1;1.953.378;0.2011699;3.272.591;0.01346715;-0.3720326;-0.03182378;-0.9275762;8.751.401;1.069.172;0.6891542
19218;7.206.541;1;1.968.818;0.2921221;3.308.565;0.01747111;-0.4515163;-0.03344296;-0.8914647;863.688;1.299.739;0.610048
19218;7.216.608;1;1.989.155;0.4135663;3.341.587;0.01165985;-0.5241775;-0.04193743;-0.8504959;8.508.458;1.508.664;0.8108092
19218;7.226.648;1;2.014.003;0.5826558;3.370.766;0.02094288;-0.6035985;-0.05095167;-0.7953831;8.376.022;1.753.723;0.7586854
19218;7.236.865;1;2.049.409;0.8923328;3.399.359;0.02924841;-0.6898472;-0.07241389;-0.7197302;8.238.543;2.044.367;0.8664523
19218;7.246.967;1;2.082.026;1.283.572;3.417.937;0.03157333;-0.742265;-0.09163652;-0.6630599;8.122.501;223.089;1.010.369
19218;7.257.114;1;211.611;1.824.852;3.432.394;0.04651576;-0.7788554;-0.1236874;-0.6131248;7.987.482;2.380.571;1.084.677
19218;7.267.287;1;2.150.758;2.522.968;344.321;0.04902808;-0.8005888;-0.15598;-0.5764755;7.852.045;2.467.559;1.402.301
19218;7.277.224;1;218.512;3.428.083;3.451.349;0.06551486;-0.8104527;-0.1987935;-0.5471339;7.690.755;2.523.778;1.588.736
19218;7.287.395;1;2.218.572;4.552.611;3.457.813;0.06687029;-0.8093138;-0.2501833;-0.5272078;7.565.142;2.538.096;2.323.507
19218;729.749;1;2.251.231;5.784.529;3.463.703;0.04582059;-0.7991581;-0.301911;-0.5177804;7.468.433;2.490.766;373.406
19218;7.307.709;1;2.283.218;7.026.479;3.470.099;0.02368141;-0.7808074;-0.3432062;-0.5215253;7.365.782;2.383.082;5.155.139
19218;7.317.598;1;2.314.765;8.168.209;3.477.192;0.00768537;-0.7590235;-0.3706496;-0.5352038;724.903;2.244.652;6.235.209
19218;7.327.782;1;2.346.132;9.192.266;3.484.035;-0.008230136;-0.7361368;-0.3931651;-0.5508686;7.150.791;2.107.474;7.212.862
19218;733.785;1;2.377.326;1.011.196;349.057;-0.03640683;-0.7091345;-0.4139407;-0.5696104;7.059.673;1.955.814;8.342.041
19218;7.347.945;1;2.408.361;1.090.627;349.68;-0.06461571;-0.6792386;-0.4334133;-0.5887383;6.963.371;1.806.565;9.341.722
19218;7.358.057;1;2.439.224;1.157.531;3.502.753;-0.09252778;-0.6478504;-0.4517415;-0.6063482;6.873.553;1.670.482;1.020.988
19218;7.368.211;1;2.469.915;1.212.191;3.508.427;-0.1200794;-0.6150689;-0.4688977;-0.6224197;6.791.128;154.758;1.095.637
19218;7.378.288;1;2.500.437;1.254.891;3.513.815;-0.1472091;-0.580994;-0.4848576;-0.6369369;6.716.875;143.735;1.159.486
19218;7.388.351;1;2.530.794;1.285.908;3.518.918;-0.1738584;-0.5457267;-0.499601;-0.6498881;6.651.392;1.338.954;1.214.065
19218;7.398.406;1;2.560.989;1.305.516;3.523.734;-0.1999712;-0.5093682;-0.5131111;-0.661266;6.595.095;1.251.386;1.260.905
19218;7.408.569;1;2.591.028;1.313.984;3.528.263;-0.2254942;-0.4720201;-0.5253743;-0.6710672;6.548.215;1.173.588;130.144
19218;7.418.757;1;2.626.875;1.309.807;3.533.321;-0.2552722;-0.4260393;-0.5384308;-0.6807488;65.045;1.091.676;1.343.566
19218;7.428.891;1;2.656.591;1.294.677;3.537.225;-0.2793235;-0.3868716;-0.5479209;-0.6870891;6.478.451;1.031.831;137.454
19218;7.439.061;1;268.617;1.269.221;354.085;-0.3026331;-0.3470379;-0.5561439;-0.6918684;130.968;3.823.961;5.480.773
19218;7.449.168;1;2.715.621;1.233.679;3.544.199;-0.3251595;-0.306638;-0.5631002;-0.6950991;4.216.789;3.638.243;5.581.033
19218;7.459.389;1;2.744.951;118.828;3.547.278;-0.346864;-0.2657705;-0.5687932;-0.6967968;7.078.467;3.465.025;5.662.397
19218;7.469.402;1;2.772.256;1.150.167;3.550.785;-0.3361672;-0.2942213;-0.4606234;-0.7669756;931.647;3.402.298;4.531.149
19218;7.479.482;1;2.796.882;1.134.099;3.556.568;-0.2358683;-0.3707822;-0.2461204;-0.8638932;1.119.975;4.388.599;3.274.626
19218;7.489.651;1;2.819.268;1.140.042;3.568.035;-0.2509128;-0.3262318;-0.2821466;-0.8666077;1.275.159;4.118.958;3.722.292
19218;7.499.783;1;2.840.015;1.134.527;3.582.307;-0.2594815;-0.2712641;-0.3114516;-0.8729737;1.452.812;3.652.774;4.010.607
19218;7.510.004;1;2.859.946;1.116.465;3.597.055;-0.2636596;-0.2274594;-0.313381;-0.8834808;1.698.013;3.314.721;4.085.888
19218;7.520.004;1;2.879.444;1.087.271;3.611.753;-0.2652016;-0.1910645;-0.2984766;-0.8967018;1.998.822;3.064.952;4.061.106
19218;7.529.997;1;289.81;1.049.103;3.626.836;-0.276716;-0.1763232;-0.2552785;-0.9094896;2.423.831;3.027.034;3.783.183
19218;7.540.175;1;2.915.395;1.000.928;3.642.813;-0.2980191;-0.1453884;-0.2506781;-0.9095094;2.724.548;2.721.145;3.691.527
19218;7.550.298;1;2.930.945;9.422.121;3.659.733;-0.3117643;-0.1069198;-0.2375683;-0.9137464;3.115.468;2.361.446;357.432
19218;7.560.445;1;294.538;8.731.435;3.677.143;-0.308744;-0.06108166;-0.1958399;-0.9287588;3.767.681;1.841.405;3.246.133
19218;7.570.464;1;2.957.225;7.926.558;369.608;-0.300299;-0.001491418;-0.1522957;-0.9416073;4.515.131;8.610.375;2.678.121
19218;7.580.521;1;296.872;701.385;3.714.901;-0.2921625;0.05773268;-0.111035;-0.9481453;5.159.198;5.332.383;1.851.784
19218;7.590.502;1;2.979.728;6.004.032;3.733.893;-0.2883178;0.1218923;-0.09119654;-0.9453562;539.698;542.607;1.112.461
19218;7.600.648;1;2.987.669;497.786;3.755.203;-0.2656154;0.1840341;-0.06727868;-0.9439563;5.274.356;562.306;0.3274771
19218;7.610.872;1;2.993.084;3.686.765;3.782.619;-0.2337536;0.2353305;-0.04133607;-0.9424809;3.249.751;3.932.383;424.645
19218;762.114;1;2.994.216;2.673.909;3.806.629;-0.189438;0.2618537;-0.019991;-0.9461217;2.616.836;3.968.629;4.305.596
19218;7.631.281;1;2.992.829;1.859.203;3.831.791;-0.1349679;0.2579799;-0.02014804;-0.9564644;1.903.973;4.027.459;4.376.884
19218;7.641.397;1;2.990.695;1.208.448;3.857.586;-0.1184077;0.2062349;-0.01140251;-0.9712449;1.651.159;4.085.015;4.359.796
19218;7.651.496;1;2.988.369;0.540077;3.883.323;-0.1324494;0.117793;-0.01662086;-0.9840253;2.644.335;5.969.769;0.01543684
19218;7.661.503;1;2.986.005;0.02074233;3.907.884;-0.05739619;0.0500742;-0.0004291771;-0.9970948;0.7107453;3.829.264;3.888.546
19218;7.671.552;1;2.986.211;-0.003234837;3.932.136;0.01789112;-0.02028798;-0.009444461;-0.9995894;5.473.524;0.3527375;0.1591853
19218;768.163;1;2.988.301;0.09527694;3.956.422;0.008813973;-0.08769906;-0.006143664;-0.9960892;5.437.683;1.523.653;0.09283684
19218;7.691.719;1;2.990.556;0.0625083;3.980.525;0.0020213;-0.1523791;-0.000103483;-0.9883201;3.821.379;1.861.965;382.358
19218;7.701.871;1;2.994.566;0.03155318;4.004.496;-0.001267175;-0.2242139;0.00258825;-0.9745357;0.03158858;3.935.158;5.463.088
19218;7.711.945;1;3.002.551;0.04669911;4.027.777;0.001795795;-0.3046594;0.0004641748;-0.9524596;3.888.717;3.833.985;3.889.436
19218;7.722.154;1;3.014.018;0.0533604;4.049.536;0.003154904;-0.3822603;-0.0004921034;-0.9240492;3.875.127;4.843.099;3.878.031
19218;7.732.276;1;3.028.663;0.05005965;4.069.236;0.002412751;-0.456881;-0.0003078133;-0.8895245;3.858.965;5.832.618;3.860.758
19218;7.742.294;1;3.043.758;0.07138032;4.083.163;0.03499333;-0.3987246;0.002412096;-0.9163997;3.139.511;4.147.346;3.154.579
19218;7.752.415;1;305.804;0.1062018;409.719;0.02031174;-0.3402065;-0.0002431944;-0.9401314;3.148.656;3.502.591;3.161.258
19218;7.762.545;1;3.072.144;0.04997353;4.111.375;-0.002468028;-0.2918119;-0.001782721;-0.9564709;0.2795461;4.498.034;0.3683996
19218;7.772.781;1;3.089.081;0.03314916;4.129.904;-0.003069097;-0.2597649;0.0001727231;-0.965667;0.5475051;4.782.087;0.1147311
19218;778.304;1;3.102.321;0.05334352;4.146.924;0.003105632;-0.2454305;-0.001231294;-0.9694085;4.837.461;3.822.206;0.00665006
19218;7.793.018;1;3.115.402;0.06720634;4.164.487;0.008945358;-0.2571179;0.00553374;-0.9663228;3.469.527;2.879.218;3.469.054
19218;7.803.105;1;312.896;0.2693932;4.180.654;0.07923194;-0.2903478;0.005924743;-0.953617;3.270.985;3.174.556;3.319.098
19218;7.813.301;1;3.144.006;0.6997311;4.194.481;0.1418465;-0.3730274;-0.005623426;-0.9168962;3.251.632;4.249.231;3.342.599
19218;7.823.258;1;3.160.773;1.224.707;4.205.505;0.1474784;-0.4620717;-0.003181834;-0.8744882;3.205.523;5.273.582;3.273.741
19218;7.833.299;1;3.178.296;1.672.708;4.214.759;0.1107918;-0.5457714;-0.03520418;-0.8298311;3.119.489;6.027.611;3.201.876
19218;7.843.428;1;3.195.929;2.089.055;4.223.107;0.1338525;-0.6299983;-0.03093524;-0.7643484;3.057.253;7.060.455;3.118.332
19218;785.349;1;3.213.494;2.692.436;4.226.936;0.1962806;-0.7033957;-0.01065148;-0.6830776;2.879.836;7.877.964;2.885.035
19218;7.863.676;1;3.230.454;3.319.648;4.226.486;0.2268564;-0.7645597;-0.008322478;-0.603254;2.758.225;8.554.874;2.726.578
19218;7.873.831;1;3.246.564;388.905;422.416;0.2526858;-0.7998151;0.01928479;-0.5441266;2.650.356;8.798.734;2.559.361
19218;7.883.891;1;3.261.755;4.393.388;4.220.667;0.2663296;-0.8208911;0.05540681;-0.5021319;2.534.572;8.681.613;2.390.508
19218;7.894.021;2;3.276.161;481.217;4.216.214;0.2755824;-0.8363782;0.09639261;-0.4639338;2.457.837;8.567.719;2.262.741
19218;7.904.134;2;3.289.634;5.126.923;4.210.405;0.2799972;-0.8564893;0.1295174;-0.4138271;237.182;8.486.475;2.138.435
19218;7.914.134;2;330.224;533.274;4.203.449;0.2674911;-0.8800328;0.1531136;-0.361313;0.4019885;1.232.235;2.983.557
19218;7.924.317;2;3.314.601;5.426.062;4.196.371;0.257224;-0.8983005;0.1789405;-0.3080135;0.8423553;1.249.185;2.913.651
19218;7.934.335;2;3.326.554;5.417.534;4.189.122;0.2575811;-0.9033082;0.2164562;-0.2661448;128.928;1.246.556;2.831.753
19218;7.944.411;2;3.337.978;531.262;4.181.657;0.2488759;-0.8995564;0.2626202;-0.2447237;1.773.052;1.230.182;2.781.318
19218;795.443;2;334.921;5.103.699;4.174.259;0.2328936;-0.8932271;0.3087946;-0.2292417;228.443;1.226.658;2.780.328
19218;7.964.491;2;3.360.367;4.789.861;4.167.024;0.2163745;-0.8845648;0.3539212;-0.21323;2.809.938;1.229.229;2.794.233
19218;7.974.545;2;3.371.445;4.372.706;415.996;0.1993707;-0.8736272;0.3978952;-0.1967392;3.356.512;1.236.944;2.821.395
19218;7.984.661;2;3.382.438;3.853.885;4.153.072;0.1819342;-0.8604771;0.4406174;-0.1798201;3.931.063;1.249.018;2.860.781
19218;7.994.835;2;3.395.409;3.102.086;4.144.964;0.1653172;-0.8426769;0.4889314;-0.1533365;4.598.174;1.257.293;2.881.927
19218;8.004.859;2;3.405.351;2.379.975;4.137.779;0.1839124;-0.8305399;0.5184736;-0.08697686;5.097.664;1.302.627;2.865.774
19218;8.015.001;2;3.413.889;2.375.748;4.134.734;0.1266962;-0.84148;0.5180026;0.08679231;30.804;8.844.403;1.672.889
19218;8.025.164;2;3.422.088;2.407.247;4.132.853;0.05798282;-0.8136146;0.5053855;0.2815225;4.572.538;1.792.719;1.674.298
19218;8.035.249;2;3.429.115;2.343.843;4.129.629;-0.03503409;-0.7560314;0.4799725;0.4436391;2.821.157;1.656.263;2.675.848
19218;8.045.354;2;3.434.907;2.186.925;4.125.092;-0.1250318;-0.6737003;0.439313;0.5809468;1.599.031;1.650.956;2.975.035
19218;8.055.518;2;344.046;1.937.557;4.120.551;-0.2074599;-0.5693017;0.3883006;0.6943188;0.5136368;1.655.553;2.996.991
19218;8.065.595;2;3.445.648;1.654.997;4.116.051;-0.2727129;-0.4489367;0.356515;0.7726452;126.494;1.059.904;1.897.141
19218;8.075.619;2;3.450.378;1.369.992;4.111.444;-0.3042357;-0.3251547;0.337223;0.8294551;1.178.916;1.060.841;1.791.902
19218;8.085.719;2;3.452.608;1.503.403;4.111.141;-0.3027447;-0.2758834;0.3415604;0.845914;3.605.808;3.325.677;0.5489838
19218;8.095.889;2;3.453.943;1.566.681;4.110.597;-0.3054925;-0.2438952;0.3430714;0.8541028;1.968.162;1.844.681;0.3006626
19218;8.105.896;2;345.46;1.573.531;4.110.123;-0.3046594;-0.2341498;0.3338269;0.8607649;0.9815779;0.9261317;0.1464646
19218;8.115.989;2;3.454.844;1.552.578;4.109.879;-0.3019819;-0.2382504;0.3262321;0.8634908;0.4670003;0.4402918;0.06824205
19218;8.126.067;2;3.454.871;1.538.581;410.98;-0.2998521;-0.240108;0.3219073;0.8653396;0.1573287;0.1482971;0.02269079
19218;8.136.217;2;3.454.796;1.535.056;4.109.783;-0.2991626;-0.2410415;0.3236342;0.8646743;0.1690792;0.1592404;0.02446074
